source_file,level,index,word,ja_translation,phrase,phrase_repeat,raw_text
TOEIC_kin_kaitei_10.mp3,level_730,580,accomplishment,職業上の業績,professional [accomplishment],professional [accomplishment],accomplishment | 職業場の行籍。 | Professional [accomplishment] | Professional [accomplishments]
TOEIC_kin_kaitei_10.mp3,level_730,581,forum,討論会に出席する,attend a [forum],attend a [forum],[4-up] | 討論会に出席する。 | Attend a forum. | Attend a forum.
TOEIC_kin_kaitei_10.mp3,level_730,582,domestic,国内線の乗客。,Passengers on [domestic] flights.,Passengers on [domestic] flights.,domestic | 国内線の乗客。 | Passengers on [domestic] flight. | Passengers on [domestic] flights.
TOEIC_kin_kaitei_10.mp3,level_730,583,round-trip,ムンバイへの往復のチケット,a [round-trip] ticket to mumbai,a [round-trip] ticket to mumbai,[round trip] | 文貝への王服のチケット。 | A round-trip ticket to Mumbai. | A round-trip ticket to Mumbai.
TOEIC_kin_kaitei_10.mp3,level_730,584,calculate,配送コストを計算する,[calculate] delivery costs,[calculate] delivery costs,calculate | 配送コストを計算する。 | [calculate] delivery cost. | [calculate] delivery costs.
TOEIC_kin_kaitei_10.mp3,level_730,585,popularity,人気の上昇,a rise in [popularity],a rise in [popularity],popularity | 人気の上昇。 | arise in [popularity]. | arise in [popularity].
TOEIC_kin_kaitei_10.mp3,level_730,586,remote,リモートワーク,[remote] work,[remote] work,remote | リモートワーク。 | [remote] work. | [remote] work.
TOEIC_kin_kaitei_10.mp3,level_730,587,encounter,困難に遭遇する,[encounter] difficulties,[encounter] difficulties,encounter | 困難に遭遇する。 | [encounter] difficulty. | [encounter] difficulties.
TOEIC_kin_kaitei_10.mp3,level_730,588,convert,車庫をオフィスに変える,[convert] a garage into an office,[convert] a garage into an office,convert | 社交をオフィスに帰る。 | [convert] a garage into an office. | [convert] a garage into an office.
TOEIC_kin_kaitei_10.mp3,level_730,589,video conference,ビデオ会議に加わる,join a [video conference],join a [video conference],video conference | ビデオ会議に加わる。 | Join a video con. | Join a [video conference].
TOEIC_kin_kaitei_10.mp3,level_730,590,postal,郵便番号,a [postal] code,a [postal] code,postal | 有便番号。 | a [postal] code. | a [postal] code.
TOEIC_kin_kaitei_10.mp3,level_730,591,prohibit,当ミュージアムではフラッシュ撮影は禁止されています。,Flash photography is [prohibited] in this museum.,Flash photography is [prohibited] in this museum.,prohibit | TOW Museumではフラッシュ撮影は禁止されています。 | Flash photography is [prohibited] in this museum. | Flash photography is [prohibited] in this museum.
TOEIC_kin_kaitei_10.mp3,level_730,592,assess,リスクを評価する,[assess] risks,[assess] risks,[i said] | リスクを評価する。 | Assess risk. | Assess risks.
TOEIC_kin_kaitei_10.mp3,level_730,593,clarify,手順を明確にする,[clarify] a procedure,[clarify] a procedure,clarify | 手順を明確にする。 | [clarify] a procedure. | [clarify] a procedure.
TOEIC_kin_kaitei_10.mp3,level_730,594,independent,独立した会社,an [independent] company,an [independent] company,independent | 独立した会社。 | an [independent] company. | an [independent] company.
TOEIC_kin_kaitei_10.mp3,level_730,595,urgent,緊急の必要性,an [urgent] need,an [urgent] need,urgent | 緊急の必要性。 | and [urgent] need. | an [urgent] need.
TOEIC_kin_kaitei_10.mp3,level_730,596,skill,熟練した技術者,a [skilled] technician,a [skilled] technician,skill | 熟練した技術者。 | a [skilled] technician. | A [skilled] technician.
TOEIC_kin_kaitei_10.mp3,level_730,597,remark,開催の言葉,opening [remarks],opening [remarks],remark | 会議の言葉。 | opening [remark]. | opening [remarks].
TOEIC_kin_kaitei_10.mp3,level_730,598,weekday,平日のスケジュール,a [weekday] schedule,a [weekday] schedule,weekday | 平日のスケジュール。 | a [weekday] schedule. | a [weekday] schedule.
TOEIC_kin_kaitei_10.mp3,level_730,599,personalized,個人に合わせた顧客サービス,[personalized] customer service,[personalized] customer service,personalized | 個人に合わせた顧客サービス。 | [personalized] customer service. | [personalized] customer service.
TOEIC_kin_kaitei_10.mp3,level_730,600,stain,服からしみを取り除く,remove [stains] from clothes,remove [stains] from clothes,[steve] | 服からしみを取り除く。 | Remove stains from clothes. | Remove stains from clothes.
TOEIC_kin_kaitei_11.mp3,level_730,601,pursue,夢を追い求める,[pursue] a dream,[pursue] a dream,pursue | 夢を追い求める。 | [pursue] a dream. | [pursue] a dream.
TOEIC_kin_kaitei_11.mp3,level_730,602,seasonal,季節のメニュー,a [seasonal] menu,a [seasonal] menu,seasonal | 施設のメニュー。 | a [seasonal] menu. | a [seasonal] menu.
TOEIC_kin_kaitei_11.mp3,level_730,603,presence,SNS上での強い存在感,a strong [presence] on social media,a strong [presence] on social media,[present] | SNS上での強い存在感。 | A strong presence on social media. | A strong presence on social media.
TOEIC_kin_kaitei_11.mp3,level_730,604,portion,用紙の一番下の部分,the bottom [portion] of the form,the bottom [portion] of the form,portion | 用紙の一番下の部分。 | the bottom [portion] of the form. | the bottom [portion] of the form.
TOEIC_kin_kaitei_11.mp3,level_730,605,retain,従業員を採用して維持する,recruit and [retain] employees,recruit and [retain] employees,[retein] | 従業員を採用して維持する。 | Recruit and retain employee. | Recruit and retain employees.
TOEIC_kin_kaitei_11.mp3,level_730,606,visible,山々がはっきり見える,mountains are clearly [visible],mountains are clearly [visible],visible | 山山がはっきり見える。 | Mountains are clearly [visible]. | Mountains are clearly [visible].
TOEIC_kin_kaitei_11.mp3,level_730,607,thoroughly,当社の製品は全て徹底的にテストされています。,All our products are [thoroughly] tested.,All our products are [thoroughly] tested.,thoroughly | 当社の製品は全て徹底的にテストされています。 | All our products are [thoroughly] tested. | All our products are [thoroughly] tested.
TOEIC_kin_kaitei_11.mp3,level_730,608,belonging,個人の所持品を忘れずにお持ちください。,Don't forget to take your personal [belongings].,Don't forget to take your personal [belongings].,belonging | 個人の処置品を忘れずにお持ちください。 | But don't forget to take your personal [belonging]. | And don't forget to take your personal [belongings].
TOEIC_kin_kaitei_11.mp3,level_730,609,paycheck,給料を受け取る,receive a [paycheck],receive a [paycheck],[peach traveler] | 終了を受け取る。 | Receive a paycheck. | Receive a paycheck.
TOEIC_kin_kaitei_11.mp3,level_730,610,delete,ファイルを削除する,[delete] a file,[delete] a file,delete | ファイルを削除する。 | [delete] a file. | [delete] a file.
TOEIC_kin_kaitei_11.mp3,level_730,611,dairy,乳製品,[dairy] products.,[dairy] products.,dairy | ニューセーヒン | Guitar焦音 | [dairy] products.
TOEIC_kin_kaitei_11.mp3,level_730,612,collaborate,同僚と協力する,[collaborate] with colleagues,[collaborate] with colleagues,collaborate | 同僚と協力する。 | [collaborate] with Kali. | [collaborate] with colleagues.
TOEIC_kin_kaitei_11.mp3,level_730,613,stream,そのイベントはオンラインで配信される。,The event will be [streamed] online.,The event will be [streamed] online.,stream | そのイベントはオンラインで配信される。 | The event will be [streamed] online. | The event will be [streamed] online.
TOEIC_kin_kaitei_11.mp3,level_730,614,consist,そのグループは5人のメンバーで構成されている。,The group [consists] of five members.,The group [consists] of five members.,[conceit] | そのグループは5人のメンバーで構成されている。 | The group consists of five members. | The group consists of five members.
TOEIC_kin_kaitei_11.mp3,level_730,615,assume,役割を引き受ける,[assume] a role,[assume] a role,assume | 役割を引き受ける。 | [assume] a role. | [assume] a role.
TOEIC_kin_kaitei_11.mp3,level_730,616,profession,ピーターソンさんの職業は何ですか？,What is Miss Peterson's [profession]?,What is Miss Peterson's [profession]?,profession | ピーターソンさんの職業は何ですか。 | What is Miss Peterson's [profession]? | What is Miss Peterson's [profession]?
TOEIC_kin_kaitei_11.mp3,level_730,617,crucial,極めて重要な役割を果たす,play a [crucial] role,play a [crucial] role,crucial | 極めて重要な役割を果たす。 | play a [crucial] role. | play a [crucial] role.
TOEIC_kin_kaitei_11.mp3,level_730,618,entitled,あなたには割引を受ける権利があります,you are [entitled] to a discount,you are [entitled] to a discount,entitled | あなたには割引を受ける権利があります。 | you are [entitled] to a discount. | you are [entitled] to a discount.
TOEIC_kin_kaitei_11.mp3,level_730,619,enlarge,駐車場を拡張する,[enlarge] a parking area,[enlarge] a parking area,enlarge | 駐車場を拡張する。 | [enlarge] a parking area. | [enlarge] a parking area.
TOEIC_kin_kaitei_11.mp3,level_730,620,partnership,業務提携を結ぶ,form a business [partnership],form a business [partnership],partnership | 業務提携を結ぶ。 | form a business [partnership]. | form a business [partnership].
TOEIC_kin_kaitei_11.mp3,level_730,621,scratch,画面が傷ついた,the screen was [scratched],the screen was [scratched],scratch | 画面が傷ついた。 | the screen was [scratched]. | the screen was [scratched].
TOEIC_kin_kaitei_11.mp3,level_730,622,compensation,報酬パッケージ,a [compensation] package,a [compensation] package,compensation | 報酬パッケージ。 | A [compensation] pack. | A [compensation] package.
TOEIC_kin_kaitei_11.mp3,level_730,623,steady,安定した仕事を見つける,find a [steady] job,find a [steady] job,steady | 安定した仕事を見つける。 | Find a [steady] job. | Find a [steady] job.
TOEIC_kin_kaitei_11.mp3,level_730,624,enthusiastic,提案に対する熱心な反応,[enthusiastic] response to a suggestion,[enthusiastic] response to a suggestion,enthusiastic | 提案に対する熱心な反応。 | [enthusiastic] response to a suggestion. | [enthusiastic] response to a suggestion.
TOEIC_kin_kaitei_11.mp3,level_730,625,emerging,新興市場,[emerging] market,[emerging] market,emerging | 進行史上。 | [emerging] market. | [emerging] markets.
TOEIC_kin_kaitei_11.mp3,level_730,626,differ,TOEICはTOEFLとどうことなりますか？,How does Toic [differ] from Toful?,How does Toic [differ] from Toeful?,differ | トーイックはトーフルとどうことなりますか。 | How does Toic [differ] from Toful? | How does Toic [differ] from Toeful?
TOEIC_kin_kaitei_11.mp3,level_730,627,critical,極めて重要な要因,a [critical] factor,a [critical] factor,critical | 極めて重要な要因。 | a [critical] factor. | A [critical] factor.
TOEIC_kin_kaitei_11.mp3,level_730,628,physician,医師に相談する,consult a [physician],consult a [physician],physician | 医師に相談する。 | Consult a [physician]. | Consult a [physician].
TOEIC_kin_kaitei_11.mp3,level_730,629,consistently,常に高いパフォーマンス,[consistently] high performance,[consistently] high performance,consistently | 常に高いパフォーマンス。 | [consistently] high performance. | [consistently] high performance.
TOEIC_kin_kaitei_11.mp3,level_730,630,sector,製造業部門,the manufacturing [sector],the manufacturing [sector],sector | 製造業部門。 | the manufacturing [sector]. | the manufacturing [sector].
